Directory Name,Total Frames,Width,Height,Pixels,Directory Size (MB),Server Info,Model Name,Params,Categories,Inference Time (s)
frame3500_4,3500,540,960,518400,2238.873207092285,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,570.4317579269409
frame3500_5,3500,720,1280,921600,4769.266528129578,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,573.0070126056671
frame3500_6,3500,360,640,230400,1480.9324951171875,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,570.3846211433411
frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,568.2176899909973
frame3500_8,3500,360,640,230400,1310.9215364456177,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,571.0460786819458
frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,573.5762553215027
frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,653.5164160728455
frame4000_1,4000,360,640,230400,1780.361890792847,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,652.2854611873627
frame4000_2,4000,360,640,230400,1417.003812789917,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,651.0613043308258
frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,652.9095792770386
frame4000_4,4000,720,1280,921600,4160.852443695068,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,654.6076097488403
frame4000_5,4000,360,640,230400,1361.965413093567,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,653.0742189884186
frame4500_0,4500,540,960,518400,2751.66600894928,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,729.5654807090759
frame4500_1,4500,360,640,230400,968.272162437439,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,727.350216627121
frame4500_2,4500,360,640,230400,1522.766714096069,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,735.6117651462555
frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei7 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,734.4700500965118
frame0500_0,500,360,640,230400,127.94269561767578,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,21.762404680252075
frame0500_1,500,720,1280,921600,599.6991939544678,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,21.18088936805725
frame0500_2,500,360,640,230400,118.56429481506348,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,21.351675271987915
frame0500_3,500,2160,3840,8294400,2999.1242027282715,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,21.644888162612915
frame1000_0,1000,360,640,230400,309.0996513366699,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,42.92879271507263
frame1000_1,1000,360,640,230400,404.8405485153198,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,43.05429649353027
frame1000_2,1000,540,960,518400,613.689887046814,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,43.209442138671875
frame1000_3,1000,360,640,230400,470.62690448760986,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,43.44071054458618
frame1000_4,1000,338,640,216320,218.37547492980957,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,43.10771346092224
frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,43.239601135253906
frame1500_0,1500,360,640,230400,426.1728382110596,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,65.01511907577515
frame1500_1,1500,360,640,230400,537.2491159439087,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,65.07486152648926
frame1500_10,1500,720,1280,921600,1689.7155990600586,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,64.86298084259033
frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,64.76438927650452
frame1500_12,1500,360,640,230400,544.9795846939087,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,65.21892881393433
frame1500_13,1500,360,640,230400,316.7101163864136,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,65.13617420196533
frame1500_2,1500,720,1280,921600,2454.019359588623,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,64.81550908088684
frame1500_3,1500,360,640,230400,537.905837059021,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,64.95481038093567
frame1500_4,1500,360,640,230400,514.2756662368774,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,65.08801507949829
frame1500_5,1500,360,640,230400,444.860857963562,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,65.18943071365356
frame1500_6,1500,360,640,230400,456.89137268066406,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,65.36260843276978
frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,65.3848648071289
frame1500_8,1500,720,1280,921600,1709.3236331939695,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,65.03914523124695
frame1500_9,1500,360,640,230400,617.8049640655518,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,65.11091256141663
frame2000_0,2000,360,640,230400,889.6308012008667,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,86.86543011665344
frame2000_1,2000,360,640,230400,841.1509265899658,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,86.92248368263245
frame2000_10,2000,360,640,230400,713.6719493865967,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,87.10196828842163
frame2000_11,2000,540,960,518400,2144.325114250183,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,86.98402118682861
frame2000_12,2000,720,1280,921600,1324.1342267990112,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,86.81534767150879
frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,87.04816389083862
frame2000_14,2000,360,640,230400,752.9554786682129,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,86.95155882835388
frame2000_15,2000,360,640,230400,697.5388469696045,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,86.95190787315369
frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,86.96382236480713
frame2000_3,2000,360,640,230400,498.7122249603271,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,87.25726461410522
frame2000_4,2000,360,640,230400,1002.6228094100952,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,86.87212753295898
frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,87.0936872959137
frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,86.57378149032593
frame2000_7,2000,360,640,230400,521.232232093811,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,86.98781180381775
frame2000_8,2000,360,640,230400,532.4802484512329,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,87.09567904472351
frame2000_9,2000,720,1280,921600,3432.654037475586,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,86.584463596344
frame2500_0,2500,720,1280,921600,2091.3344650268555,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,108.3567578792572
frame2500_1,2500,540,960,518400,1783.1333808898926,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,109.27203154563904
frame2500_10,2500,360,640,230400,649.2635126113892,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,109.06427884101868
frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,108.80224084854126
frame2500_12,2500,360,640,230400,1079.292576789856,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,109.23988485336304
frame2500_13,2500,360,640,230400,1024.8082933425903,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,109.3620433807373
frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,108.60886120796204
frame2500_15,2500,540,960,518400,319.0746965408325,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,108.98024129867554
frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,108.50991225242616
frame2500_17,2500,360,640,230400,897.2026824951172,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,108.77124381065369
frame2500_18,2500,360,640,230400,589.4090147018433,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,109.105450630188
frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,108.87688302993774
frame2500_2,2500,720,1280,921600,2681.4116468429565,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,108.66561913490295
frame2500_3,2500,360,640,230400,850.7514562606812,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,109.1295359134674
frame2500_4,2500,720,1280,921600,3399.737826347351,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,108.8951051235199
frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,109.27637720108032
frame2500_6,2500,360,640,230400,974.457657814026,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,109.12149238586426
frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,109.29372525215148
frame2500_8,2500,720,1280,921600,4043.290994644165,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,108.67650270462036
frame2500_9,2500,360,640,230400,758.8090829849243,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,109.15801644325256
frame3000_0,3000,360,640,230400,905.256414413452,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,130.90656638145447
frame3000_1,3000,720,1280,921600,4863.190195083618,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,130.3859944343567
frame3000_10,3000,360,640,230400,1485.8515892028809,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,131.0775408744812
frame3000_11,3000,360,640,230400,1938.386343002319,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,130.30421328544617
frame3000_12,3000,720,1280,921600,10298.69733428955,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,130.44031143188477
frame3000_13,3000,540,960,518400,4433.069942474365,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,131.23661732673645
frame3000_14,3000,360,640,230400,1156.8303203582764,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,131.08220314979553
frame3000_15,3000,720,1280,921600,4848.314455032349,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,130.62360000610352
frame3000_2,3000,360,640,230400,1054.5900554656982,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,131.14376664161682
frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,130.9096326828003
frame3000_4,3000,720,1280,921600,4531.257173538208,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,129.96237111091614
frame3000_5,3000,540,960,518400,2610.4615926742554,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,130.72322583198547
frame3000_6,3000,360,640,230400,941.1938095092772,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,130.51048159599304
frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,130.4586136341095
frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,130.7128176689148
frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,130.31344985961914
frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,151.217271566391
frame3500_1,3500,720,1280,921600,4805.743712425232,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,151.14475798606873
frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,152.8291676044464
frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,152.0434811115265
frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,152.23830318450928
frame3500_4,3500,540,960,518400,2238.873207092285,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,153.0806863307953
frame3500_5,3500,720,1280,921600,4769.266528129578,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,152.57917046546936
frame3500_6,3500,360,640,230400,1480.9324951171875,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,152.91918468475342
frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,153.0254979133606
frame3500_8,3500,360,640,230400,1310.9215364456177,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,152.67822170257568
frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,152.23913288116455
frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,174.00377440452576
frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,174.48050546646118
frame4000_2,4000,360,640,230400,1417.003812789917,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,174.64186692237854
frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,174.60189175605774
frame4000_4,4000,720,1280,921600,4160.852443695068,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,174.188303232193
frame4000_5,4000,360,640,230400,1361.965413093567,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,174.61838579177856
frame4500_0,4500,540,960,518400,2751.66600894928,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,195.88666439056396
frame4500_1,4500,360,640,230400,968.272162437439,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,196.9247853755951
frame4500_2,4500,360,640,230400,1522.766714096069,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,197.10467886924744
frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei5 - GTX1650,Ultralytics/yolov8l,43700000,81,196.96845269203183
frame0500_0,500,360,640,230400,127.94269561767578,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,18.68109917640686
frame0500_1,500,720,1280,921600,599.6991939544678,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,19.220967054367065
frame0500_2,500,360,640,230400,118.56429481506348,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,18.74101185798645
frame0500_3,500,2160,3840,8294400,2999.1242027282715,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,27.527413845062256
frame1000_0,1000,360,640,230400,309.0996513366699,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,38.01065015792847
frame1000_1,1000,360,640,230400,404.8405485153198,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,37.62296390533447
frame1000_2,1000,540,960,518400,613.689887046814,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,37.58166694641113
frame1000_3,1000,360,640,230400,470.62690448760986,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,37.82255506515503
frame1000_4,1000,338,640,216320,218.37547492980957,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,37.57003855705261
frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,38.2826886177063
frame1500_0,1500,360,640,230400,426.1728382110596,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,55.43004822731018
frame1500_1,1500,360,640,230400,537.2491159439087,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,56.50423502922058
frame1500_10,1500,720,1280,921600,1689.7155990600586,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,58.021817207336426
frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,57.15096926689148
frame1500_12,1500,360,640,230400,544.9795846939087,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,56.80662131309509
frame1500_13,1500,360,640,230400,316.7101163864136,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,55.67874383926392
frame1500_2,1500,720,1280,921600,2454.019359588623,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,60.47657632827759
frame1500_3,1500,360,640,230400,537.905837059021,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,56.15496301651001
frame1500_4,1500,360,640,230400,514.2756662368774,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,55.75072002410889
frame1500_5,1500,360,640,230400,444.860857963562,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,55.99327039718628
frame1500_6,1500,360,640,230400,456.89137268066406,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,56.27111887931824
frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,56.626245737075806
frame1500_8,1500,720,1280,921600,1709.3236331939695,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,58.13445425033569
frame1500_9,1500,360,640,230400,617.8049640655518,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,55.42449975013733
frame2000_0,2000,360,640,230400,889.6308012008667,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,73.8689022064209
frame2000_1,2000,360,640,230400,841.1509265899658,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,74.5293071269989
frame2000_10,2000,360,640,230400,713.6719493865967,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.08985877037048
frame2000_11,2000,540,960,518400,2144.325114250183,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,76.7126235961914
frame2000_12,2000,720,1280,921600,1324.1342267990112,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,77.16902565956116
frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.42255759239197
frame2000_14,2000,360,640,230400,752.9554786682129,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.23051500320435
frame2000_15,2000,360,640,230400,697.5388469696045,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,74.20143795013428
frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,74.42035675048828
frame2000_3,2000,360,640,230400,498.7122249603271,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,74.89217400550842
frame2000_4,2000,360,640,230400,1002.6228094100952,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.77557873725891
frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.00006055831909
frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.71412777900696
frame2000_7,2000,360,640,230400,521.232232093811,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.14980697631836
frame2000_8,2000,360,640,230400,532.4802484512329,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,74.78799176216125
frame2000_9,2000,720,1280,921600,3432.654037475586,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,76.52413773536682
frame2500_0,2500,720,1280,921600,2091.3344650268555,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,95.00343990325928
frame2500_1,2500,540,960,518400,1783.1333808898926,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,96.30449843406676
frame2500_10,2500,360,640,230400,649.2635126113892,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,93.26892352104188
frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,95.35631465911864
frame2500_12,2500,360,640,230400,1079.292576789856,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,102.77960085868835
frame2500_13,2500,360,640,230400,1024.8082933425903,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,94.71783661842346
frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,94.72164130210876
frame2500_15,2500,540,960,518400,319.0746965408325,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,93.47492051124571
frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,96.67308712005617
frame2500_17,2500,360,640,230400,897.2026824951172,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,93.06119298934937
frame2500_18,2500,360,640,230400,589.4090147018433,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,92.97340416908264
frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,96.51723003387453
frame2500_2,2500,720,1280,921600,2681.4116468429565,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,95.4851405620575
frame2500_3,2500,360,640,230400,850.7514562606812,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,93.77558660507202
frame2500_4,2500,720,1280,921600,3399.737826347351,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,106.346125125885
frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,93.71146988868712
frame2500_6,2500,360,640,230400,974.457657814026,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,94.79809594154358
frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,94.5469777584076
frame2500_8,2500,720,1280,921600,4043.290994644165,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,95.12201499938963
frame2500_9,2500,360,640,230400,758.8090829849243,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,94.29522824287416
frame3000_0,3000,360,640,230400,905.256414413452,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,112.9163761138916
frame3000_1,3000,720,1280,921600,4863.190195083618,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,114.11544990539552
frame3000_10,3000,360,640,230400,1485.8515892028809,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,112.95774030685423
frame3000_11,3000,360,640,230400,1938.386343002319,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,113.52866649627686
frame3000_12,3000,720,1280,921600,10298.69733428955,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,114.64917039871216
frame3000_13,3000,540,960,518400,4433.069942474365,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,113.67397618293762
frame3000_14,3000,360,640,230400,1156.8303203582764,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,111.43803215026855
frame3000_15,3000,720,1280,921600,4848.314455032349,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,114.79996466636658
frame3000_2,3000,360,640,230400,1054.5900554656982,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,113.15782713890076
frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,112.00086879730225
frame3000_4,3000,720,1280,921600,4531.257173538208,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,114.10384583473206
frame3000_5,3000,540,960,518400,2610.4615926742554,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,123.92048907279968
frame3000_6,3000,360,640,230400,941.1938095092772,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,113.3199155330658
frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,113.21585035324097
frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,113.44111680984496
frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,114.033447265625
frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,132.4277822971344
frame3500_1,3500,720,1280,921600,4805.743712425232,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,134.56443166732788
frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,130.6798689365387
frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,133.3765423297882
frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,133.70811915397644
frame3500_4,3500,540,960,518400,2238.873207092285,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,133.28532934188843
frame3500_5,3500,720,1280,921600,4769.266528129578,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,136.75660848617554
frame3500_6,3500,360,640,230400,1480.9324951171875,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,147.14159989356995
frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,131.73947834968567
frame3500_8,3500,360,640,230400,1310.9215364456177,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,131.72577786445618
frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,132.56465673446655
frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,153.3912262916565
frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,149.9410297870636
frame4000_2,4000,360,640,230400,1417.003812789917,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,148.40421319007874
frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,147.9687819480896
frame4000_4,4000,720,1280,921600,4160.852443695068,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,155.61953854560852
frame4000_5,4000,360,640,230400,1361.965413093567,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,151.76763772964478
frame4500_0,4500,540,960,518400,2751.66600894928,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,169.74539804458618
